#bias=0.0000deg/s mode=2 q=0
t[s],vst_x[m],vst_y[m],car_x[m],car_y[m],vst_th[deg],car_th[deg],eth_d[rad/s],delta_fb[rad],v_car[m/s],v_vst[m/s],f_hat[m/s2],servo_delta[rad]
12.100,-1.479,-1.198,-1.501,-1.215,-141.1,-141.1,-0.000,0.000,0.000,0.000,0.000,0.0000
12.120,-1.479,-1.198,-1.501,-1.215,-141.1,-141.1,-0.000,0.000,0.000,0.000,0.000,0.0000
12.140,-1.479,-1.198,-1.501,-1.215,-141.1,-141.1,-0.000,0.000,0.000,0.000,0.000,0.0000
12.160,-1.479,-1.198,-1.501,-1.215,-141.1,-141.1,-0.000,0.000,0.000,0.000,0.000,0.0000
12.180,-1.479,-1.198,-1.501,-1.215,-141.1,-141.1,-0.000,0.000,0.000,0.000,0.000,0.0000
12.200,-1.479,-1.198,-1.501,-1.215,-141.1,-141.1,-0.000,0.000,0.000,0.000,0.000,0.0000
12.220,-1.479,-1.198,-1.501,-1.215,-141.1,-141.1,-0.000,0.000,0.000,0.000,0.000,0.0000
12.240,-1.479,-1.198,-1.501,-1.215,-141.1,-141.1,-0.000,0.000,0.000,0.000,0.000,0.0000
12.260,-1.479,-1.198,-1.501,-1.215,-141.1,-141.1,-0.000,0.000,0.000,0.000,0.000,0.0000
12.280,-1.479,-1.198,-1.501,-1.215,-141.1,-141.1,-0.000,0.000,0.000,0.000,0.000,0.0000
12.300,-1.479,-1.198,-1.501,-1.215,-141.1,-141.1,-0.000,0.000,0.000,0.000,0.000,0.0000
12.320,-1.479,-1.198,-1.501,-1.215,-141.1,-141.1,-0.000,0.000,0.000,0.000,0.000,0.0000
12.340,-1.479,-1.198,-1.501,-1.215,-141.1,-141.1,-0.000,0.000,0.000,0.000,0.000,0.0000
