#bias=0.0000deg/s mode=2 q=0
t[s],vst_x[m],vst_y[m],car_x[m],car_y[m],vst_th[deg],car_th[deg],eth_d[rad/s],delta_fb[rad],v_car[m/s],v_vst[m/s],f_hat[m/s2],servo_delta[rad]
11.140,-2.686,-1.625,-2.687,-1.625,-147.2,-147.2,0.000,0.000,0.016,0.000,-0.082,-0.0000
11.160,-2.686,-1.625,-2.687,-1.626,-147.2,-147.2,0.000,0.000,0.017,0.000,-0.065,-0.0000
11.180,-2.686,-1.625,-2.687,-1.626,-147.2,-147.2,0.000,0.000,0.017,0.000,-0.050,-0.0000
11.200,-2.686,-1.625,-2.688,-1.626,-147.2,-147.2,0.000,0.000,0.017,0.000,-0.038,-0.0000
11.220,-2.686,-1.625,-2.688,-1.626,-147.2,-147.2,0.000,0.000,0.017,0.000,-0.028,-0.0000
11.240,-2.686,-1.625,-2.688,-1.626,-147.2,-147.2,0.000,0.000,0.016,0.000,-0.021,-0.0000
11.260,-2.686,-1.625,-2.688,-1.626,-147.2,-147.2,0.000,0.000,0.015,0.000,-0.015,-0.0000
11.280,-2.686,-1.625,-2.689,-1.627,-147.2,-147.2,0.000,0.000,0.014,0.000,-0.011,-0.0000
11.300,-2.686,-1.625,-2.689,-1.627,-147.2,-147.2,0.000,0.000,0.013,0.000,-0.008,-0.0000
11.320,-2.686,-1.625,-2.689,-1.627,-147.2,-147.2,0.000,0.000,0.012,0.000,-0.006,-0.0000
11.340,-2.686,-1.625,-2.689,-1.627,-147.2,-147.2,0.000,0.000,0.011,0.000,-0.005,-0.0000
11.360,-2.686,-1.625,-2.689,-1.627,-147.2,-147.2,0.000,0.000,0.010,0.000,-0.004,-0.0000
11.380,-2.686,-1.625,-2.690,-1.627,-147.2,-147.2,0.000,0.000,0.009,0.000,-0.003,-0.0000
11.400,-2.686,-1.625,-2.690,-1.627,-147.2,-147.2,0.000,0.000,0.008,0.000,-0.003,-0.0000
11.420,-2.686,-1.625,-2.690,-1.627,-147.2,-147.2,0.000,0.000,0.007,0.000,-0.003,-0.0000
11.440,-2.686,-1.625,-2.690,-1.627,-147.2,-147.2,0.000,0.000,0.006,0.000,-0.003,-0.0000
11.460,-2.686,-1.625,-2.690,-1.627,-147.2,-147.2,0.000,0.000,0.005,0.000,-0.003,-0.0000
11.480,-2.686,-1.625,-2.690,-1.628,-147.2,-147.2,0.000,0.000,0.004,0.000,-0.003,-0.0000
11.500,-2.686,-1.625,-2.690,-1.628,-147.2,-147.2,0.000,0.000,0.003,0.000,-0.002,-0.0000
11.520,-2.686,-1.625,-2.690,-1.628,-147.2,-147.2,0.000,0.000,0.002,0.000,-0.002,-0.0000
11.540,-2.686,-1.625,-2.690,-1.628,-147.2,-147.2,0.000,0.000,0.002,0.000,-0.002,-0.0000
