12.893,3.879,-1.710,3.842,-1.677,-51.9,-50.2,0.022,0.005,0.230,0.300,-0.507
12.995,3.848,-1.684,3.847,-1.683,-50.2,-50.2,-0.013,-0.002,-0.045,0.000,-0.800
13.095,3.848,-1.684,3.844,-1.679,-50.2,-50.1,0.009,-0.002,-0.008,0.000,-0.681
13.195,3.848,-1.684,3.845,-1.680,-50.2,-50.1,-0.003,-0.002,0.013,0.000,-0.493
13.295,3.848,-1.684,3.845,-1.681,-50.2,-50.1,-0.004,-0.002,0.001,0.000,-0.587
13.395,3.848,-1.684,3.845,-1.681,-50.2,-50.1,-0.001,-0.002,0.002,0.000,-0.585
13.495,3.848,-1.684,3.845,-1.681,-50.2,-50.1,-0.001,-0.002,0.002,0.000,-0.592
13.593,3.848,-1.684,3.845,-1.681,-50.2,-50.1,0.001,-0.002,0.002,0.000,-0.603
13.695,3.848,-1.684,3.845,-1.681,-50.2,-50.1,-0.002,-0.003,0.002,0.000,-0.604
13.795,3.848,-1.684,3.845,-1.681,-50.2,-50.1,0.001,-0.003,0.002,0.000,-0.612
13.895,3.848,-1.684,3.846,-1.682,-50.2,-50.1,-0.001,-0.003,0.001,0.025,-0.622
13.993,3.863,-1.702,3.857,-1.695,-50.2,-50.3,0.069,0.010,0.460,0.500,-1.189
14.095,3.905,-1.760,3.904,-1.754,-60.7,-52.7,-1.275,-0.302,0.890,0.852,-0.527
14.193,3.937,-1.842,3.952,-1.835,-77.5,-68.6,0.266,-0.283,0.976,0.994,-0.951
14.295,3.942,-1.948,3.969,-1.933,-98.1,-91.2,0.517,-0.245,0.996,1.047,-1.427
14.393,3.912,-2.044,3.947,-2.030,-117.2,-113.7,0.289,-0.183,1.043,1.058,-1.258
14.495,3.845,-2.132,3.887,-2.115,-138.5,-136.7,0.382,-0.085,1.031,1.077,-1.500
14.593,3.757,-2.187,3.799,-2.169,-157.8,-159.6,0.197,0.056,1.113,1.113,-1.227
14.695,3.638,-2.214,3.679,-2.190,-176.9,-179.0,0.141,0.161,1.287,1.274,-1.144
14.795,3.499,-2.204,3.533,-2.174,-190.6,168.9,-0.918,0.107,1.608,1.500,-0.506
14.895,3.354,-2.164,3.376,-2.134,-200.2,162.7,-0.305,0.056,1.599,1.500,-0.250
14.995,3.217,-2.104,3.228,-2.080,-206.7,156.9,0.096,0.032,1.538,1.500,-0.506
15.095,3.086,-2.031,3.091,-2.014,-211.9,151.5,0.025,-0.009,1.519,1.500,-0.564
15.195,2.962,-1.947,2.963,-1.936,-216.7,146.2,0.145,-0.025,1.509,1.500,-0.613
15.293,2.851,-1.858,2.845,-1.848,-220.7,140.4,0.383,0.012,1.479,1.500,-0.847
15.395,2.733,-1.753,2.732,-1.746,-222.0,135.9,0.404,0.107,1.503,1.500,-0.659
15.495,2.621,-1.654,2.624,-1.645,-220.7,138.9,-0.476,0.014,1.494,1.500,-0.743
15.593,2.512,-1.562,2.512,-1.552,-220.3,140.7,0.026,0.011,1.445,1.500,-1.158
15.693,2.398,-1.464,2.399,-1.458,-221.0,140.1,0.030,-0.005,1.482,1.500,-0.973
15.793,2.285,-1.365,2.289,-1.363,-221.0,138.2,0.853,0.096,1.458,1.500,-1.350
15.895,2.165,-1.264,2.179,-1.266,-218.2,140.5,-0.200,0.054,1.557,1.500,-0.458
15.995,2.044,-1.176,2.062,-1.175,-214.0,145.0,-0.631,0.027,1.382,1.500,-1.500
16.093,1.924,-1.098,1.943,-1.101,-211.8,150.9,-0.441,-0.075,1.640,1.500,0.000
16.195,1.801,-1.022,1.818,-1.032,-211.6,150.7,0.127,-0.046,1.040,1.215,-1.500
16.295,1.709,-0.966,1.741,-0.987,-211.6,148.3,0.605,0.042,0.611,0.915,-1.500
16.395,1.701,-0.961,1.703,-0.963,147.3,147.0,0.208,0.022,0.202,0.305,-1.500
16.495,1.687,-0.953,1.687,-0.952,147.3,145.4,0.205,0.058,0.039,0.005,-1.500
16.595,1.687,-0.953,1.663,-0.936,147.3,145.5,-0.007,0.043,0.339,0.000,0.000
16.695,1.642,-0.921,1.643,-0.922,145.6,145.6,-0.040,-0.004,0.164,0.133,-0.060
16.795,1.640,-0.919,1.641,-0.921,145.6,145.7,-0.007,-0.003,-0.060,0.000,-0.637
16.895,1.640,-0.919,1.644,-0.923,145.6,145.7,-0.004,-0.002,-0.004,0.000,-0.335
